"datasetid","sitename","type","age","geoagetype","depth","limityounger","limitolder","geochron.radiocarbonmethod","geochron.geochronmaterialdated","geochron.geochronerrorolder","geochron.geochronerroryounger"
42879,"Twin Lakes","Radiocarbon",NA,"Radiocarbon years BP",NA,7760,7840,"accelerator mass spectrometry","Needles",40,40
42879,"Twin Lakes","Radiocarbon",NA,"Radiocarbon years BP",NA,8470,8540,"accelerator mass spectrometry","Coarse organics",35,35
42879,"Twin Lakes","Radiocarbon",NA,"Radiocarbon years BP",NA,9525,9595,"accelerator mass spectrometry","Wood",35,35
42879,"Twin Lakes","Radiocarbon",NA,"Radiocarbon years BP",NA,12455,12545,"accelerator mass spectrometry","Fine organics",45,45
42879,"Twin Lakes","Radiocarbon",NA,"Radiocarbon years BP",NA,13120,13280,"accelerator mass spectrometry","Isoetes spores",80,80
42879,"Twin Lakes","Radiocarbon",NA,"Radiocarbon years BP",NA,18830,19230,"accelerator mass spectrometry","Fine organics",200,200
42879,"Twin Lakes","Radiocarbon",NA,"Radiocarbon years BP",78.2,635,715,"accelerator mass spectrometry","Wood",40,40
42879,"Twin Lakes","Core top",-51,NA,0,-51,-51,NA,NA,NA,NA
43291,"Cutthroat Ruin Group","North American archaeological time scale",NA,NA,NA,800,1050,NA,NA,NA,NA
43291,"Cutthroat Ruin Group","North American archaeological time scale",NA,NA,NA,450,700,NA,NA,NA,NA
43509,"Holly Ruin Group","North American archaeological time scale",NA,NA,NA,600,800,NA,NA,NA,NA
43509,"Holly Ruin Group","North American archaeological time scale",NA,NA,NA,1050,1200,NA,NA,NA,NA
43510,"Cajon Ruin Group","North American archaeological time scale",NA,NA,NA,600,800,NA,NA,NA,NA
43521,"Square Tower Ruin Group","North American archaeological time scale",NA,NA,NA,600,800,NA,NA,NA,NA
44729,"Cajon Ruin Group","North American archaeological time scale",NA,NA,NA,800,1050,NA,NA,NA,NA
44761,"McElmo","North American archaeological time scale",NA,NA,NA,1050,1200,NA,NA,NA,NA
45081,"Big Ruin","North American archaeological time scale",NA,NA,NA,600,800,NA,NA,NA,NA
45089,"Big Ruin","North American archaeological time scale",NA,NA,NA,1050,1200,NA,NA,NA,NA
45089,"Big Ruin","North American archaeological time scale",NA,NA,NA,800,1050,NA,NA,NA,NA
45089,"Big Ruin","North American archaeological time scale",NA,NA,NA,600,800,NA,NA,NA,NA
45090,"Big Ruin","North American archaeological time scale",NA,NA,NA,1050,1200,NA,NA,NA,NA
45090,"Big Ruin","North American archaeological time scale",NA,NA,NA,800,1050,NA,NA,NA,NA
45090,"Big Ruin","North American archaeological time scale",NA,NA,NA,600,800,NA,NA,NA,NA
45125,"Big Ruin Canyon","North American archaeological time scale",NA,NA,NA,800,1050,NA,NA,NA,NA
45125,"Big Ruin Canyon","North American archaeological time scale",NA,NA,NA,600,800,NA,NA,NA,NA
45126,"Big Ruin Canyon","North American archaeological time scale",NA,NA,NA,800,1050,NA,NA,NA,NA
45126,"Big Ruin Canyon","North American archaeological time scale",NA,NA,NA,600,800,NA,NA,NA,NA
45127,"Big Ruin Canyon","North American archaeological time scale",NA,NA,NA,800,1050,NA,NA,NA,NA
45127,"Big Ruin Canyon","North American archaeological time scale",NA,NA,NA,600,800,NA,NA,NA,NA
45128,"Big Ruin Canyon","North American archaeological time scale",NA,NA,NA,800,1050,NA,NA,NA,NA
45128,"Big Ruin Canyon","North American archaeological time scale",NA,NA,NA,600,800,NA,NA,NA,NA
45129,"Big Ruin Canyon","North American archaeological time scale",NA,NA,NA,600,800,NA,NA,NA,NA
45129,"Big Ruin Canyon","North American archaeological time scale",NA,NA,NA,600,800,NA,NA,NA,NA
45130,"Big Ruin Canyon","North American archaeological time scale",NA,NA,NA,800,1050,NA,NA,NA,NA
45130,"Big Ruin Canyon","North American archaeological time scale",NA,NA,NA,600,800,NA,NA,NA,NA
45131,"Climax","North American archaeological time scale",NA,NA,NA,1050,1200,NA,NA,NA,NA
45132,"Climax","North American archaeological time scale",NA,NA,NA,1050,1200,NA,NA,NA,NA
45133,"Climax","North American archaeological time scale",NA,NA,NA,1050,1200,NA,NA,NA,NA
45138,"Climax","North American archaeological time scale",NA,NA,NA,1050,1200,NA,NA,NA,NA
45139,"Climax","North American archaeological time scale",NA,NA,NA,1050,1200,NA,NA,NA,NA
45140,"Climax","North American archaeological time scale",NA,NA,NA,600,800,NA,NA,NA,NA
45141,"Climax","North American archaeological time scale",NA,NA,NA,600,800,NA,NA,NA,NA
45262,"Cutthroat Ruin Group","North American archaeological time scale",NA,NA,NA,600,800,NA,NA,NA,NA
45317,"Cutthroat Ruin Group","North American archaeological time scale",NA,NA,NA,1450,3450,NA,NA,NA,NA
45318,"Cutthroat Ruin Group","North American archaeological time scale",NA,NA,NA,800,1050,NA,NA,NA,NA
45332,"Hovenweep Ruin","North American archaeological time scale",NA,NA,NA,1200,1450,NA,NA,NA,NA
45537,"Painted Hand Pueblo","North American archaeological time scale",NA,NA,NA,1450,3450,NA,NA,NA,NA
45538,"Painted Hand Pueblo","North American archaeological time scale",NA,NA,NA,1450,3450,NA,NA,NA,NA
4557,"Aino Pond","Core top",-43,NA,0,-43,-43,NA,NA,NA,NA
4557,"Aino Pond","Biostratigraphic, pollen",207,NA,40,NA,NA,NA,NA,NA,NA
4557,"Aino Pond","Radiocarbon",740,"Radiocarbon years BP",78,660,820,"conventional radiometric","bulk sediment",80,80
4557,"Aino Pond","Radiocarbon",940,"Radiocarbon years BP",90,860,1020,"conventional radiometric","bulk sediment",80,80
4557,"Aino Pond","Radiocarbon",1200,"Radiocarbon years BP",110,1140,1260,"conventional radiometric","bulk sediment",60,60
4557,"Aino Pond","Radiocarbon",1455,"Radiocarbon years BP",118.5,1355,1555,"conventional radiometric","bulk sediment",100,100
4558,"Dead Frog Pond","Lead-210",1982,"Calendar years AD/BC",2,NA,NA,NA,"bulk sediment",NA,NA
4558,"Dead Frog Pond","Lead-210",1966,"Calendar years AD/BC",4,NA,NA,NA,"bulk sediment",NA,NA
4558,"Dead Frog Pond","Lead-210",1950,"Calendar years AD/BC",6,NA,NA,NA,"bulk sediment",NA,NA
4558,"Dead Frog Pond","Lead-210",1943,"Calendar years AD/BC",8,NA,NA,NA,"bulk sediment",NA,NA
4558,"Dead Frog Pond","Lead-210",1932,"Calendar years AD/BC",10,NA,NA,NA,"bulk sediment",NA,NA
4558,"Dead Frog Pond","Radiocarbon",2180,"Radiocarbon years BP",45,2010,2350,"conventional radiometric","bulk sediment",170,170
4558,"Dead Frog Pond","Core top",-42,NA,0,-43,-41,NA,NA,NA,NA
45625,"Sandstone 1","North American archaeological time scale",NA,NA,NA,800,1050,NA,NA,NA,NA
45652,"Kilgii Pond","Radiocarbon",8670,"Radiocarbon years BP",20,8630,8710,"accelerator mass spectrometry","Sea urchin test",40,40
45652,"Kilgii Pond","Radiocarbon",9640,"Radiocarbon years BP",74,9620,9660,"accelerator mass spectrometry","wood",20,20
45652,"Kilgii Pond","Radiocarbon",10025,"Radiocarbon years BP",79,9985,10065,"accelerator mass spectrometry","wood",40,40
45652,"Kilgii Pond","Radiocarbon",10890,"Radiocarbon years BP",110,10855,10925,"accelerator mass spectrometry","wood",35,35
45652,"Kilgii Pond","Radiocarbon",11415,"Radiocarbon years BP",161,11380,11450,"accelerator mass spectrometry","wood",35,35
45652,"Kilgii Pond","Radiocarbon",12010,"Radiocarbon years BP",199,11950,12070,"accelerator mass spectrometry","Pinus contorta needle",60,60
45652,"Kilgii Pond","Radiocarbon",12190,"Radiocarbon years BP",216,12130,12250,"accelerator mass spectrometry","unidentified seed",60,60
45652,"Kilgii Pond","Radiocarbon",12335,"Radiocarbon years BP",216,12295,12375,"accelerator mass spectrometry","wood",40,40
45652,"Kilgii Pond","Radiocarbon",12455,"Radiocarbon years BP",219,12415,12495,"accelerator mass spectrometry","unidentified seed",40,40
45652,"Kilgii Pond","Radiocarbon",12435,"Radiocarbon years BP",224.5,12400,12470,"accelerator mass spectrometry","Arctostaphylos seed",35,35
45655,"Mirror Lake","Radiocarbon",380,"Radiocarbon years BP",39.5,350,410,"accelerator mass spectrometry","Macrofossil",30,30
45655,"Mirror Lake","Radiocarbon",2995,"Radiocarbon years BP",171,2965,3025,"accelerator mass spectrometry","Macrofossil",30,30
45655,"Mirror Lake","Core top",-63,NA,0,-63,-63,NA,NA,NA,NA
45695,"Triangle Lake Bog","Radiocarbon",4015,"Radiocarbon years BP",215.5,4000,4030,"accelerator mass spectrometry","wood fragment",15,15
45695,"Triangle Lake Bog","Radiocarbon",9275,"Radiocarbon years BP",672.5,9255,9295,"accelerator mass spectrometry","wood fragment",20,20
45695,"Triangle Lake Bog","Radiocarbon",10200,"Radiocarbon years BP",814.5,9930,10470,"accelerator mass spectrometry","plant tissue",270,270
45695,"Triangle Lake Bog","Radiocarbon",10750,"Radiocarbon years BP",900,10725,10775,"accelerator mass spectrometry","pollen",25,25
45695,"Triangle Lake Bog","Radiocarbon",12370,"Radiocarbon years BP",963.5,12340,12400,"accelerator mass spectrometry","plant tissue",30,30
45695,"Triangle Lake Bog","Radiocarbon",12600,"Radiocarbon years BP",1085.5,12130,13070,"accelerator mass spectrometry","conifer needle",470,470
45695,"Triangle Lake Bog","Radiocarbon",14310,"Radiocarbon years BP",1260.5,14280,14340,"accelerator mass spectrometry","wood fragment",30,30
45695,"Triangle Lake Bog","Radiocarbon",14220,"Radiocarbon years BP",1301.5,14190,14250,"accelerator mass spectrometry","wood fragment",30,30
45816,"Bonnett Lake","Radiocarbon",6720,"Radiocarbon years BP",846.5,6640,6800,"accelerator mass spectrometry","wood fragment",80,80
45816,"Bonnett Lake","Radiocarbon",8985,"Radiocarbon years BP",940,8960,9010,"accelerator mass spectrometry","pollen",25,25
45816,"Bonnett Lake","Radiocarbon",8920,"Radiocarbon years BP",988,8900,8940,"accelerator mass spectrometry","pollen",20,20
45816,"Bonnett Lake","Radiocarbon",9150,"Radiocarbon years BP",1033,9130,9170,"accelerator mass spectrometry","pollen",20,20
45816,"Bonnett Lake","Radiocarbon",9545,"Radiocarbon years BP",1105,9525,9565,"accelerator mass spectrometry","pollen",20,20
45816,"Bonnett Lake","Radiocarbon",9600,"Radiocarbon years BP",1125.5,9480,9720,"accelerator mass spectrometry","wood fragment",120,120
45816,"Bonnett Lake","Radiocarbon",11845,"Radiocarbon years BP",1187,11815,11875,"accelerator mass spectrometry","pollen",30,30
45816,"Bonnett Lake","Radiocarbon",13630,"Radiocarbon years BP",1247.5,13290,13970,"accelerator mass spectrometry","wood fragment",340,340
45816,"Bonnett Lake","Radiocarbon",13560,"Radiocarbon years BP",1255.5,13300,13820,"accelerator mass spectrometry","wood fragment",260,260
45816,"Bonnett Lake","Radiocarbon",14355,"Radiocarbon years BP",1306.5,14325,14385,"accelerator mass spectrometry","wood fragment",30,30
45816,"Bonnett Lake","Radiocarbon",14755,"Radiocarbon years BP",1364,14720,14790,"accelerator mass spectrometry","twig",35,35
45816,"Bonnett Lake","Radiocarbon",14780,"Radiocarbon years BP",1366.5,14750,14810,"accelerator mass spectrometry","wood fragment",30,30
45816,"Bonnett Lake","Radiocarbon",14780,"Radiocarbon years BP",1375.5,14750,14810,"accelerator mass spectrometry","wood fragment",30,30
45816,"Bonnett Lake","Radiocarbon",14800,"Radiocarbon years BP",1389,14755,14845,"accelerator mass spectrometry","wood fragment",45,45
45816,"Bonnett Lake","Radiocarbon",14850,"Radiocarbon years BP",1402,14805,14895,"accelerator mass spectrometry","wood fragment",45,45
46131,"Sweeton Pond","Core top",-44,NA,0,-45,-43,NA,NA,NA,NA
46131,"Sweeton Pond","Radiocarbon",615,"Radiocarbon years BP",165,595,635,"accelerator mass spectrometry","charcoal",20,20
46131,"Sweeton Pond","Radiocarbon",200,"Radiocarbon years BP",184,180,220,"accelerator mass spectrometry","leaf fragments",20,20
46131,"Sweeton Pond","Radiocarbon",300,"Radiocarbon years BP",184,280,320,"accelerator mass spectrometry","charcoal",20,20
46131,"Sweeton Pond","Radiocarbon",255,"Radiocarbon years BP",208,235,275,"accelerator mass spectrometry","charcoal",20,20
46131,"Sweeton Pond","Radiocarbon",240,"Radiocarbon years BP",232,220,260,"accelerator mass spectrometry","charcoal",20,20
46131,"Sweeton Pond","Radiocarbon",240,"Radiocarbon years BP",233.5,220,260,"accelerator mass spectrometry","wood twig",20,20
46131,"Sweeton Pond","Radiocarbon",870,"Radiocarbon years BP",379,850,890,"accelerator mass spectrometry","deciduous tree leaf",20,20
46131,"Sweeton Pond","Radiocarbon",1265,"Radiocarbon years BP",492,1245,1285,"accelerator mass spectrometry","Brasenia seeds",20,20
46131,"Sweeton Pond","Radiocarbon",1510,"Radiocarbon years BP",617,1490,1530,"accelerator mass spectrometry","wood twig, partly charcoalized",20,20
46131,"Sweeton Pond","Radiocarbon",1940,"Radiocarbon years BP",787,1880,2000,"accelerator mass spectrometry","wood",60,60
46131,"Sweeton Pond","Ambrosia rise",74,NA,99.5,71,77,NA,NA,NA,NA
46290,"Anthony Lake","Radiocarbon",1040,"Radiocarbon years BP",25,1020,1060,"accelerator mass spectrometry","Sediment",20,20
46290,"Anthony Lake","Radiocarbon",1590,"Radiocarbon years BP",88,1560,1620,"accelerator mass spectrometry","Plant",30,30
46290,"Anthony Lake","Radiocarbon",4490,"Radiocarbon years BP",156,4460,4520,"accelerator mass spectrometry","Plant",30,30
46290,"Anthony Lake","Radiocarbon",5690,"Radiocarbon years BP",205,5650,5730,"accelerator mass spectrometry","Wood",40,40
46290,"Anthony Lake","Tephra",7627,NA,280,7477,7777,NA,NA,NA,NA
46290,"Anthony Lake","Core top",-60,NA,0,-63,-57,NA,NA,NA,NA
46292,"Twin Lakes","Radiocarbon",510,"Radiocarbon years BP",63,490,530,"accelerator mass spectrometry","Terrestrial plant debris",20,20
46292,"Twin Lakes","Radiocarbon",1950,"Radiocarbon years BP",154,1930,1970,"accelerator mass spectrometry","Bulk sediment",20,20
46292,"Twin Lakes","Radiocarbon",2490,"Radiocarbon years BP",193,2470,2510,"accelerator mass spectrometry","Douglas fir needle",20,20
46292,"Twin Lakes","Radiocarbon",3470,"Radiocarbon years BP",249,3445,3495,"accelerator mass spectrometry","Charcoal",25,25
46292,"Twin Lakes","Radiocarbon",4990,"Radiocarbon years BP",344,4950,5030,"accelerator mass spectrometry","Charcoal",40,40
46292,"Twin Lakes","Radiocarbon",6100,"Radiocarbon years BP",435,6075,6125,"accelerator mass spectrometry","Charcoal",25,25
46292,"Twin Lakes","Radiocarbon",6474,"Radiocarbon years BP",461,6443,6505,"accelerator mass spectrometry","Terrestrial plant debris",31,31
46292,"Twin Lakes","Radiocarbon",7810,"Radiocarbon years BP",476,7785,7835,"accelerator mass spectrometry","Bulk sediment",25,25
46292,"Twin Lakes","Radiocarbon",9440,"Radiocarbon years BP",558,9400,9480,"accelerator mass spectrometry","Bulk sediment",40,40
46292,"Twin Lakes","Radiocarbon",11450,"Radiocarbon years BP",662,11405,11495,"accelerator mass spectrometry","Bulk sediment",45,45
46292,"Twin Lakes","Radiocarbon",12544,"Radiocarbon years BP",699,12494,12594,"accelerator mass spectrometry","Bulk sediment",50,50
46292,"Twin Lakes","Tephra",7627,NA,519,7477,7777,NA,NA,NA,NA
46292,"Twin Lakes","Tephra",13430,NA,682,13314,13550,NA,NA,NA,NA
46292,"Twin Lakes","Core top",-64,NA,0,-64,-64,NA,NA,NA,NA
46603,"Baldwin Lake","Radiocarbon",10010,"Radiocarbon years BP",152,9690,10330,"accelerator mass spectrometry","charcoal",320,320
46603,"Baldwin Lake","Radiocarbon",21150,"Radiocarbon years BP",262,20340,21960,"accelerator mass spectrometry","charcoal",810,810
46603,"Baldwin Lake","Radiocarbon",25170,"Radiocarbon years BP",389,24890,25450,"accelerator mass spectrometry","charcoal",280,280
46603,"Baldwin Lake","Radiocarbon",25990,"Radiocarbon years BP",440,25850,26130,"accelerator mass spectrometry","pine cone",140,140
46603,"Baldwin Lake","Radiocarbon",27240,"Radiocarbon years BP",529,27060,27420,"accelerator mass spectrometry","charcoal",180,180
46603,"Baldwin Lake","Radiocarbon",35710,"Radiocarbon years BP",745,34920,36500,"accelerator mass spectrometry","charcoal",790,790
46603,"Baldwin Lake","Radiocarbon",41010,"Radiocarbon years BP",815,40310,41710,"accelerator mass spectrometry","twig",700,700
46603,"Baldwin Lake","Infrared Stimulated Luminescence (IRSL)",87800,"Calendar years BP",2075,81700,93900,NA,"massive silt",6100,6100
46603,"Baldwin Lake","Infrared Stimulated Luminescence (IRSL)",109000,"Calendar years BP",2570,101000,117000,NA,"sand",8000,8000
46603,"Baldwin Lake","Infrared Stimulated Luminescence (IRSL)",124000,"Calendar years BP",2700,116000,132000,NA,"sand",8000,8000
46611,"Little Windy Hill Pond","Core top",-58,NA,0,-59,-57,NA,NA,NA,NA
46611,"Little Windy Hill Pond","Radiocarbon",1735,"Radiocarbon years BP",53.5,1715,1755,"accelerator mass spectrometry","charcoal",20,20
46611,"Little Windy Hill Pond","Radiocarbon",2270,"Radiocarbon years BP",59.5,2250,2290,"accelerator mass spectrometry","charcoal",20,20
46611,"Little Windy Hill Pond","Radiocarbon",3040,"Radiocarbon years BP",69.5,3020,3060,"accelerator mass spectrometry","charcoal",20,20
46611,"Little Windy Hill Pond","Radiocarbon",4430,"Radiocarbon years BP",91.5,4410,4450,"accelerator mass spectrometry","charcoal",20,20
46611,"Little Windy Hill Pond","Radiocarbon",5160,"Radiocarbon years BP",105.5,5140,5180,"accelerator mass spectrometry","charcoal",20,20
46611,"Little Windy Hill Pond","Radiocarbon",6640,"Radiocarbon years BP",126.5,6615,6665,"accelerator mass spectrometry","charcoal",25,25
46611,"Little Windy Hill Pond","Radiocarbon",8785,"Radiocarbon years BP",172.5,8760,8810,"accelerator mass spectrometry","charcoal",25,25
46611,"Little Windy Hill Pond","Radiocarbon",9235,"Radiocarbon years BP",195,9190,9280,"accelerator mass spectrometry","charcoal",45,45
46611,"Little Windy Hill Pond","Radiocarbon",9700,"Radiocarbon years BP",240.5,9665,9735,"accelerator mass spectrometry","charcoal",35,35
46611,"Little Windy Hill Pond","Radiocarbon",14200,"Radiocarbon years BP",330,14167,14233,"accelerator mass spectrometry","bulk sediment",33,33
46630,"Begbie Lake","Core top",-64,NA,0,-64,-64,NA,NA,NA,NA
46630,"Begbie Lake","Lead-210",-63.1,"Calendar years AD/BC",0.75,-64.32,-61.88,NA,"Gyttja",1.22,1.22
46630,"Begbie Lake","Lead-210",-57.4,"Calendar years AD/BC",2.5,-57.88,-56.92,NA,"Gyttja",0.48,0.48
46630,"Begbie Lake","Lead-210",-51.6,"Calendar years AD/BC",4.5,-52.24,-50.96,NA,"Gyttja",0.64,0.64
46630,"Begbie Lake","Lead-210",-35.8,"Calendar years AD/BC",6,-36.28,-35.32,NA,"Gyttja",0.48,0.48
46630,"Begbie Lake","Lead-210",-16.8,"Calendar years AD/BC",8,-17.48,-16.12,NA,"Gyttja",0.68,0.68
46630,"Begbie Lake","Lead-210",-5,"Calendar years AD/BC",9.5,-5.32,-4.68,NA,"Gyttja",0.32,0.32
46630,"Begbie Lake","Lead-210",6.9,"Calendar years AD/BC",11,6.65,7.15,NA,"Gyttja",0.25,0.25
46630,"Begbie Lake","Radiocarbon",280,"Radiocarbon years BP",29,260,300,"accelerator mass spectrometry","Plant fragment",20,20
46630,"Begbie Lake","Radiocarbon",1435,"Radiocarbon years BP",76,1415,1455,"accelerator mass spectrometry","Twig",20,20
46630,"Begbie Lake","Radiocarbon",1875,"Radiocarbon years BP",104,1850,1900,"accelerator mass spectrometry","Plant fragment",25,25
46630,"Begbie Lake","Radiocarbon",3075,"Radiocarbon years BP",168.5,3055,3095,"accelerator mass spectrometry","Twig",20,20
46630,"Begbie Lake","Radiocarbon",3935,"Radiocarbon years BP",239,3915,3955,"accelerator mass spectrometry","Bark fragment",20,20
46630,"Begbie Lake","Radiocarbon",5785,"Radiocarbon years BP",345,5765,5805,"accelerator mass spectrometry","Plant fragment",20,20
46630,"Begbie Lake","Tephra",7627,NA,406,7477,7777,NA,NA,NA,NA
46630,"Begbie Lake","Radiocarbon",8205,"Radiocarbon years BP",471,8180,8230,"accelerator mass spectrometry","Twig",25,25
46630,"Begbie Lake","Radiocarbon",8885,"Radiocarbon years BP",513.5,8860,8910,"accelerator mass spectrometry","Seed and plant fragment",25,25
46630,"Begbie Lake","Radiocarbon",10240,"Radiocarbon years BP",575,10210,10270,"accelerator mass spectrometry","Twig",30,30
46630,"Begbie Lake","Radiocarbon",11960,"Radiocarbon years BP",621.5,11930,11990,"accelerator mass spectrometry","Needle and plant fragment",30,30
46645,"Lower Paintrock Lake","Core top",-60,NA,0,-61,-59,NA,NA,NA,NA
46645,"Lower Paintrock Lake","Radiocarbon",1200,"Radiocarbon years BP",29,1175,1225,"accelerator mass spectrometry","bulk sediment",25,25
46645,"Lower Paintrock Lake","Radiocarbon",1670,"Radiocarbon years BP",69,1645,1695,"accelerator mass spectrometry","bulk sediment",25,25
46645,"Lower Paintrock Lake","Radiocarbon",1305,"Radiocarbon years BP",70,1290,1320,"accelerator mass spectrometry","charcoal",15,15
46645,"Lower Paintrock Lake","Radiocarbon",3240,"Radiocarbon years BP",130,3225,3255,"accelerator mass spectrometry","charcoal",15,15
46645,"Lower Paintrock Lake","Radiocarbon",4030,"Radiocarbon years BP",163,4000,4060,"accelerator mass spectrometry","bulk sediment",30,30
46645,"Lower Paintrock Lake","Radiocarbon",4160,"Radiocarbon years BP",185,4130,4190,"accelerator mass spectrometry","bulk sediment",30,30
46645,"Lower Paintrock Lake","Radiocarbon",4905,"Radiocarbon years BP",238,4865,4945,"accelerator mass spectrometry","charcoal",40,40
46645,"Lower Paintrock Lake","Radiocarbon",10150,"Radiocarbon years BP",360,10110,10190,"accelerator mass spectrometry","bulk sediment",40,40
46645,"Lower Paintrock Lake","Radiocarbon",10100,"Radiocarbon years BP",361,10075,10125,"accelerator mass spectrometry","charcoal",25,25
